Experiment,Topic,ID,Question,Response,CorrectAnswer,label
1,Statistics,211,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",0,Stratified Sampling,-1
1,Statistics,213,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",stratafied,Stratified Sampling,1
1,Statistics,221,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",Stratified,Stratified Sampling,1
1,Statistics,237,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",randomization,Stratified Sampling,-1
1,Statistics,244,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",random,Stratified Sampling,-1
1,Statistics,255,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",split sample,Stratified Sampling,-1
1,Statistics,262,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",(SRS) Simple Random Sampling,Stratified Sampling,-1
1,Statistics,269,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",0,Stratified Sampling,-1
1,Statistics,275,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",simple random sampling,Stratified Sampling,-1
1,Statistics,280,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",stratified sample,Stratified Sampling,1
1,Statistics,298,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",Simple random sample,Stratified Sampling,-1
1,Statistics,304,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",random sampling,Stratified Sampling,-1
1,Statistics,318,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",represen,Stratified Sampling,-1
1,Statistics,320,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",random ,Stratified Sampling,-1
1,Statistics,322,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",selected sa,Stratified Sampling,-1
1,Statistics,332,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",selective sampling,Stratified Sampling,-1
1,Statistics,339,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",simple random sampling?,Stratified Sampling,-1
1,Statistics,352,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",split sampl,Stratified Sampling,-1
1,Statistics,360,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",group,Stratified Sampling,-1
1,Statistics,361,"In this form of sampling, the population is divided into sections and then participants are randomly selected from each section to form the sample.",random sampling,Stratified Sampling,-1
1,Physics,107,How thin can a fiber optic be?,As thin as a hair. ,As thin as a human hair,1
1,Physics,114,How thin can a fiber optic be?,Human hair,As thin as a human hair,1
1,Physics,116,How thin can a fiber optic be?,0,As thin as a human hair,-1
1,Physics,121,How thin can a fiber optic be?,thinner than a piece of human hair.,As thin as a human hair,1
1,Physics,136,How thin can a fiber optic be?,50 micron,As thin as a human hair,-1
1,Physics,139,How thin can a fiber optic be?,as thin as a human hair,As thin as a human hair,1
1,Physics,152,How thin can a fiber optic be?,1 photon,As thin as a human hair,-1
1,Physics,154,How thin can a fiber optic be?,as thin as a human hair ,As thin as a human hair,1
1,Physics,162,How thin can a fiber optic be?,as thin as human hair,As thin as a human hair,1
1,Physics,190,How thin can a fiber optic be?,As thin as a piece of hair ,As thin as a human hair,1
1,Physics,194,How thin can a fiber optic be?,very thin. i dont remember the specifics or the details that were said ,As thin as a human hair,-1
1,Physics,214,How thin can a fiber optic be?,like hair,As thin as a human hair,1
1,Physics,217,How thin can a fiber optic be?,human hair,As thin as a human hair,1
1,Physics,228,How thin can a fiber optic be?,Extremely thin. Almost as thin as human hair,As thin as a human hair,1
1,Physics,233,How thin can a fiber optic be?,as thin as a strand of hair,As thin as a human hair,1
1,Physics,241,How thin can a fiber optic be?,hair thickness,As thin as a human hair,1
1,Physics,251,How thin can a fiber optic be?,as thin as light allows,As thin as a human hair,-1
1,Physics,256,How thin can a fiber optic be?,very thin ,As thin as a human hair,-1
1,Physics,264,How thin can a fiber optic be?,very thin ,As thin as a human hair,-1
1,Physics,273,How thin can a fiber optic be?,thin as human hair.,As thin as a human hair,1
1,Physics,277,How thin can a fiber optic be?,as thin as a human hair,As thin as a human hair,1
1,Physics,296,How thin can a fiber optic be?,0,As thin as a human hair,-1
1,Physics,309,How thin can a fiber optic be?,very???? i dont remember,As thin as a human hair,-1
1,Physics,313,How thin can a fiber optic be?,Very thin,As thin as a human hair,-1
1,Physics,335,How thin can a fiber optic be?,as thin as a human hair,As thin as a human hair,1
1,Physics,343,How thin can a fiber optic be?,as thin as a human hair,As thin as a human hair,1
1,Physics,347,How thin can a fiber optic be?,hair,As thin as a human hair,1
1,Physics,350,How thin can a fiber optic be?,it is invisible to the eye,As thin as a human hair,-1
1,Physics,458,How thin can a fiber optic be?,very thin,As thin as a human hair,-1
1,Physics,468,How thin can a fiber optic be?,very thin,As thin as a human hair,-1
1,Physics,107,A common application of lasers in medicine is ___________.,lasik,Removing skin discoloration or tumors,1
1,Physics,114,A common application of lasers in medicine is ___________.,Lasik,Removing skin discoloration or tumors,1
1,Physics,116,A common application of lasers in medicine is ___________.,lasik,Removing skin discoloration or tumors,1
1,Physics,121,A common application of lasers in medicine is ___________.,"Laser optic surgery, removing tumors",Removing skin discoloration or tumors,1
1,Physics,136,A common application of lasers in medicine is ___________.,removal of tumors,Removing skin discoloration or tumors,1
1,Physics,139,A common application of lasers in medicine is ___________.,removing skin tags ,Removing skin discoloration or tumors,0
1,Physics,152,A common application of lasers in medicine is ___________.,to perform surgery,Removing skin discoloration or tumors,-1
1,Physics,154,A common application of lasers in medicine is ___________.,"lasik surgery, as well as uses for removing tumors, and other such uses",Removing skin discoloration or tumors,1
1,Physics,162,A common application of lasers in medicine is ___________.,lasik surgery,Removing skin discoloration or tumors,1
1,Physics,190,A common application of lasers in medicine is ___________.,LASIK,Removing skin discoloration or tumors,1
1,Physics,194,A common application of lasers in medicine is ___________.,LASIK,Removing skin discoloration or tumors,1
1,Physics,214,A common application of lasers in medicine is ___________.,lasik eye surgery and to remove tumors,Removing skin discoloration or tumors,1
1,Physics,217,A common application of lasers in medicine is ___________.,Lasik Surgery ,Removing skin discoloration or tumors,1
1,Physics,228,A common application of lasers in medicine is ___________.,Lasic eye surgery and removing other tumors. Also removing warts ,Removing skin discoloration or tumors,1
1,Physics,233,A common application of lasers in medicine is ___________.,"lasic eye surgery, they use lasers to correct peoples eye vision. T",Removing skin discoloration or tumors,1
1,Physics,241,A common application of lasers in medicine is ___________.,LASIK,Removing skin discoloration or tumors,1
1,Physics,251,A common application of lasers in medicine is ___________.,lasic eye surgery,Removing skin discoloration or tumors,1
1,Physics,256,A common application of lasers in medicine is ___________.,laser eye surgery ,Removing skin discoloration or tumors,1
1,Physics,264,A common application of lasers in medicine is ___________.,"surgeries, such as lasik, and removing skin discoloring",Removing skin discoloration or tumors,1
1,Physics,273,A common application of lasers in medicine is ___________.,lasik or eye surgery to remove tumors.,Removing skin discoloration or tumors,1
1,Physics,277,A common application of lasers in medicine is ___________.,LASIK eye surgery,Removing skin discoloration or tumors,1
1,Physics,296,A common application of lasers in medicine is ___________.,lasik eye surgery ,Removing skin discoloration or tumors,1
1,Physics,309,A common application of lasers in medicine is ___________.,eye surgery ,Removing skin discoloration or tumors,1
1,Physics,313,A common application of lasers in medicine is ___________.,lasik eye surgery,Removing skin discoloration or tumors,1
1,Physics,335,A common application of lasers in medicine is ___________.,lasik,Removing skin discoloration or tumors,1
1,Physics,343,A common application of lasers in medicine is ___________.,"LASIK, blasting tumors, removing skin discolorations",Removing skin discoloration or tumors,1
1,Physics,347,A common application of lasers in medicine is ___________.,lasiks,Removing skin discoloration or tumors,1
1,Physics,350,A common application of lasers in medicine is ___________.,"lasik surgery, precise surgeries, tumor removal",Removing skin discoloration or tumors,1
1,Physics,458,A common application of lasers in medicine is ___________.,lasix,Removing skin discoloration or tumors,1
1,Physics,468,A common application of lasers in medicine is ___________.,"Lasik, to remove tumors and for treatments",Removing skin discoloration or tumors,1
1,Physics,107,What is the Strategic Defense Initiative (SDI) commonly known as?,Star Wars Initiative ,"The ""Star Wars program""",1
1,Physics,114,What is the Strategic Defense Initiative (SDI) commonly known as?,Star Wars,"The ""Star Wars program""",1
1,Physics,116,What is the Strategic Defense Initiative (SDI) commonly known as?,The Star Wars Initiative,"The ""Star Wars program""",1
1,Physics,121,What is the Strategic Defense Initiative (SDI) commonly known as?,The star wars plan,"The ""Star Wars program""",1
1,Physics,136,What is the Strategic Defense Initiative (SDI) commonly known as?,I do not know.,"The ""Star Wars program""",-1
1,Physics,139,What is the Strategic Defense Initiative (SDI) commonly known as?,I don't know.,"The ""Star Wars program""",-1
1,Physics,152,What is the Strategic Defense Initiative (SDI) commonly known as?,The star wars project,"The ""Star Wars program""",1
1,Physics,154,What is the Strategic Defense Initiative (SDI) commonly known as?,star wars,"The ""Star Wars program""",1
1,Physics,162,What is the Strategic Defense Initiative (SDI) commonly known as?,using lasers in the military,"The ""Star Wars program""",-1
1,Physics,190,What is the Strategic Defense Initiative (SDI) commonly known as?,Ronald Reagan ,"The ""Star Wars program""",-1
1,Physics,194,What is the Strategic Defense Initiative (SDI) commonly known as?,i dont know ,"The ""Star Wars program""",-1
1,Physics,214,What is the Strategic Defense Initiative (SDI) commonly known as?,Reagans program. Star wars?,"The ""Star Wars program""",1
1,Physics,217,What is the Strategic Defense Initiative (SDI) commonly known as?,Star Wars Initiative,"The ""Star Wars program""",1
1,Physics,228,What is the Strategic Defense Initiative (SDI) commonly known as?,Starwars -Reagan Era Program,"The ""Star Wars program""",1
1,Physics,233,What is the Strategic Defense Initiative (SDI) commonly known as?,it is commonly known as ,"The ""Star Wars program""",-1
1,Physics,241,What is the Strategic Defense Initiative (SDI) commonly known as?,Star Wars,"The ""Star Wars program""",1
1,Physics,251,What is the Strategic Defense Initiative (SDI) commonly known as?,star wars,"The ""Star Wars program""",1
1,Physics,256,What is the Strategic Defense Initiative (SDI) commonly known as?,0,"The ""Star Wars program""",-1
1,Physics,264,What is the Strategic Defense Initiative (SDI) commonly known as?,0,"The ""Star Wars program""",-1
1,Physics,273,What is the Strategic Defense Initiative (SDI) commonly known as?,space laser or satal,"The ""Star Wars program""",-1
1,Physics,277,What is the Strategic Defense Initiative (SDI) commonly known as?,Star Wars ,"The ""Star Wars program""",1
1,Physics,296,What is the Strategic Defense Initiative (SDI) commonly known as?,star wars plan,"The ""Star Wars program""",1
1,Physics,309,What is the Strategic Defense Initiative (SDI) commonly known as?,star wars program,"The ""Star Wars program""",1
1,Physics,313,What is the Strategic Defense Initiative (SDI) commonly known as?,The ,"The ""Star Wars program""",-1
1,Physics,335,What is the Strategic Defense Initiative (SDI) commonly known as?,star wars program,"The ""Star Wars program""",1
1,Physics,343,What is the Strategic Defense Initiative (SDI) commonly known as?,the Star Wars Program,"The ""Star Wars program""",1
1,Physics,347,What is the Strategic Defense Initiative (SDI) commonly known as?,0,"The ""Star Wars program""",-1
1,Physics,350,What is the Strategic Defense Initiative (SDI) commonly known as?,something to do with the military and our d,"The ""Star Wars program""",-1
1,Physics,458,What is the Strategic Defense Initiative (SDI) commonly known as?,weapons?,"The ""Star Wars program""",-1
1,Physics,468,What is the Strategic Defense Initiative (SDI) commonly known as?,"Star wars defense, went away after the cold war","The ""Star Wars program""",1
1,Physics,107,"In 2014, where did the US Navy test a Laser Weapon System?",Persian Gulf,The Persian Gulf,1
1,Physics,114,"In 2014, where did the US Navy test a Laser Weapon System?",The ocean (water),The Persian Gulf,1
1,Physics,116,"In 2014, where did the US Navy test a Laser Weapon System?",0,The Persian Gulf,-1
1,Physics,121,"In 2014, where did the US Navy test a Laser Weapon System?", ,The Persian Gulf,-1
1,Physics,136,"In 2014, where did the US Navy test a Laser Weapon System?",I do not know,The Persian Gulf,-1
1,Physics,139,"In 2014, where did the US Navy test a Laser Weapon System?",I don't know,The Persian Gulf,-1
1,Physics,152,"In 2014, where did the US Navy test a Laser Weapon System?",space,The Persian Gulf,-1
1,Physics,154,"In 2014, where did the US Navy test a Laser Weapon System?",the persian gulf ,The Persian Gulf,1
1,Physics,162,"In 2014, where did the US Navy test a Laser Weapon System?",?,The Persian Gulf,-1
1,Physics,190,"In 2014, where did the US Navy test a Laser Weapon System?",Space,The Persian Gulf,-1
1,Physics,194,"In 2014, where did the US Navy test a Laser Weapon System?",I think it said they tested their laser weapon system in space,The Persian Gulf,-1
1,Physics,214,"In 2014, where did the US Navy test a Laser Weapon System?",on targets,The Persian Gulf,-1
1,Physics,217,"In 2014, where did the US Navy test a Laser Weapon System?",Panama,The Persian Gulf,-1
1,Physics,228,"In 2014, where did the US Navy test a Laser Weapon System?",Somewhere in the pacific ocean,The Persian Gulf,-1
1,Physics,233,"In 2014, where did the US Navy test a Laser Weapon System?",they tested it in war but,The Persian Gulf,-1
1,Physics,241,"In 2014, where did the US Navy test a Laser Weapon System?",0,The Persian Gulf,-1
1,Physics,251,"In 2014, where did the US Navy test a Laser Weapon System?",in space,The Persian Gulf,-1
1,Physics,256,"In 2014, where did the US Navy test a Laser Weapon System?",pacific ,The Persian Gulf,-1
1,Physics,264,"In 2014, where did the US Navy test a Laser Weapon System?",the us tested a laser system in ,The Persian Gulf,-1
1,Physics,273,"In 2014, where did the US Navy test a Laser Weapon System?",arabian sea,The Persian Gulf,0
1,Physics,277,"In 2014, where did the US Navy test a Laser Weapon System?",The gulf coast,The Persian Gulf,-1
1,Physics,296,"In 2014, where did the US Navy test a Laser Weapon System?",0,The Persian Gulf,-1
1,Physics,309,"In 2014, where did the US Navy test a Laser Weapon System?",i dont remember,The Persian Gulf,-1
1,Physics,313,"In 2014, where did the US Navy test a Laser Weapon System?",0,The Persian Gulf,-1
1,Physics,335,"In 2014, where did the US Navy test a Laser Weapon System?",persian gulf,The Persian Gulf,1
1,Physics,343,"In 2014, where did the US Navy test a Laser Weapon System?",the Persian Gulf,The Persian Gulf,1
1,Physics,347,"In 2014, where did the US Navy test a Laser Weapon System?",Persian gulf,The Persian Gulf,1
1,Physics,350,"In 2014, where did the US Navy test a Laser Weapon System?",?,The Persian Gulf,-1
1,Physics,458,"In 2014, where did the US Navy test a Laser Weapon System?",in a different country,The Persian Gulf,-1
1,Physics,468,"In 2014, where did the US Navy test a Laser Weapon System?",to cut,The Persian Gulf,-1
1,Physics,107,Why are lasers cheaper than conventional missiles?,"They only need to pay for the energy, not all the materials and labor missiles need. ",Because the only cost is the energy it takes to make the laser,1
1,Physics,114,Why are lasers cheaper than conventional missiles?,"You only need to pay for the energy used to create the laser, you don't need to manufacture/ store a missile.",Because the only cost is the energy it takes to make the laser,1
1,Physics,116,Why are lasers cheaper than conventional missiles?,the only cost is the energy the laser needs,Because the only cost is the energy it takes to make the laser,1
1,Physics,121,Why are lasers cheaper than conventional missiles?,They take less materials,Because the only cost is the energy it takes to make the laser,0
1,Physics,136,Why are lasers cheaper than conventional missiles?,they never run out,Because the only cost is the energy it takes to make the laser,-1
1,Physics,139,Why are lasers cheaper than conventional missiles?,because they have less parts to them,Because the only cost is the energy it takes to make the laser,-1
1,Physics,152,Why are lasers cheaper than conventional missiles?,"The only cost of a laser is the energy it takes to produce it, where with missles there are a lot of costs, such as the materials",Because the only cost is the energy it takes to make the laser,1
1,Physics,154,Why are lasers cheaper than conventional missiles?,because the only cost associated with them is the cost to generate the power the laser uses,Because the only cost is the energy it takes to make the laser,1
1,Physics,162,Why are lasers cheaper than conventional missiles?,they're easier to produce,Because the only cost is the energy it takes to make the laser,-1
1,Physics,190,Why are lasers cheaper than conventional missiles?,"Because all you need is energy for , you have to store missiles and get the parts and make them.",Because the only cost is the energy it takes to make the laser,1
1,Physics,194,Why are lasers cheaper than conventional missiles?,because the only material they're paying for is the energy used for the laser.,Because the only cost is the energy it takes to make the laser,1
1,Physics,214,Why are lasers cheaper than conventional missiles?,they only use energy while missiles need to be produced and made with time and materi,Because the only cost is the energy it takes to make the laser,1
1,Physics,217,Why are lasers cheaper than conventional missiles?,They are cheaper since only the energy has to be sourced.,Because the only cost is the energy it takes to make the laser,1
1,Physics,228,Why are lasers cheaper than conventional missiles?,The only cost is the energy used to produce the beam,Because the only cost is the energy it takes to make the laser,1
1,Physics,233,Why are lasers cheaper than conventional missiles?,because they are made from light beams and don,Because the only cost is the energy it takes to make the laser,-1
1,Physics,241,Why are lasers cheaper than conventional missiles?,0,Because the only cost is the energy it takes to make the laser,-1
1,Physics,251,Why are lasers cheaper than conventional missiles?,because lasers can be used over and over as long as the energy is provi,Because the only cost is the energy it takes to make the laser,1
1,Physics,256,Why are lasers cheaper than conventional missiles?,you just have to pay for the energy that is used to make lasers,Because the only cost is the energy it takes to make the laser,1
1,Physics,264,Why are lasers cheaper than conventional missiles?,they do not use as many physical resources as missiles do,Because the only cost is the energy it takes to make the laser,0
1,Physics,273,Why are lasers cheaper than conventional missiles?,"less cost to maintain, easier to sourse, only n",Because the only cost is the energy it takes to make the laser,0
1,Physics,277,Why are lasers cheaper than conventional missiles?,You only need to pay for the energy used rather than the materials and manufacturing of a missle,Because the only cost is the energy it takes to make the laser,1
1,Physics,296,Why are lasers cheaper than conventional missiles?,cost less ,Because the only cost is the energy it takes to make the laser,-1
1,Physics,309,Why are lasers cheaper than conventional missiles?,because it only costs the amount of energy needed to make the laser,Because the only cost is the energy it takes to make the laser,1
1,Physics,313,Why are lasers cheaper than conventional missiles?,They don't take as much to be able to power,Because the only cost is the energy it takes to make the laser,-1
1,Physics,335,Why are lasers cheaper than conventional missiles?,only the energy used to create the laser is expended compared to manufacturing and storing missles,Because the only cost is the energy it takes to make the laser,1
1,Physics,343,Why are lasers cheaper than conventional missiles?,"they require less equipment and don't need ""ammunition""",Because the only cost is the energy it takes to make the laser,0
1,Physics,347,Why are lasers cheaper than conventional missiles?,"you don't have the cost of sourcing the materials, storing it, and its re",Because the only cost is the energy it takes to make the laser,1
1,Physics,350,Why are lasers cheaper than conventional missiles?,missiles take time and lots of material to build and craft,Because the only cost is the energy it takes to make the laser,-1
1,Physics,458,Why are lasers cheaper than conventional missiles?,because missels are m,Because the only cost is the energy it takes to make the laser,-1
1,Physics,468,Why are lasers cheaper than conventional missiles?,they are stronger and more powerful,Because the only cost is the energy it takes to make the laser,-1
1,Physics,107,What industry is one of the biggest user of lasers?,Clothing Industry ,The military,-1
1,Physics,114,What industry is one of the biggest user of lasers?,Manufacturing,The military,-1
1,Physics,116,What industry is one of the biggest user of lasers?,Military,The military,1
1,Physics,121,What industry is one of the biggest user of lasers?,the clothing indust,The military,-1
1,Physics,136,What industry is one of the biggest user of lasers?,military,The military,1
1,Physics,139,What industry is one of the biggest user of lasers?,medical,The military,-1
1,Physics,152,What industry is one of the biggest user of lasers?,The military,The military,1
1,Physics,154,What industry is one of the biggest user of lasers?,"the military, and also textiles use them for cutting",The military,1
1,Physics,162,What industry is one of the biggest user of lasers?,medicine,The military,-1
1,Physics,190,What industry is one of the biggest user of lasers?,Military,The military,1
1,Physics,194,What industry is one of the biggest user of lasers?,electric? or the clothing industry ,The military,-1
1,Physics,214,What industry is one of the biggest user of lasers?,industrial industry,The military,-1
1,Physics,217,What industry is one of the biggest user of lasers?,Military,The military,1
1,Physics,228,What industry is one of the biggest user of lasers?,The United States Department of Defense / Defense in general,The military,1
1,Physics,233,What industry is one of the biggest user of lasers?,"clothing brands, they use lasers to cut your clothes rather than fabric scissors it is more efficent and provides better qualit",The military,-1
1,Physics,241,What industry is one of the biggest user of lasers?,military,The military,1
1,Physics,251,What industry is one of the biggest user of lasers?,the military,The military,1
1,Physics,256,What industry is one of the biggest user of lasers?,clothing ,The military,-1
1,Physics,264,What industry is one of the biggest user of lasers?,"cable internet, using fiber optic cable to send internet signals from one place to a",The military,-1
1,Physics,273,What industry is one of the biggest user of lasers?,the military and the clothing industry.,The military,1
1,Physics,277,What industry is one of the biggest user of lasers?,industrial ,The military,-1
1,Physics,296,What industry is one of the biggest user of lasers?,industrial or me,The military,-1
1,Physics,309,What industry is one of the biggest user of lasers?,clothing,The military,-1
1,Physics,313,What industry is one of the biggest user of lasers?,The use of everyday items such as for dvds and for barcode scanners at ,The military,-1
1,Physics,335,What industry is one of the biggest user of lasers?,military,The military,1
1,Physics,343,What industry is one of the biggest user of lasers?,"healthcare, military",The military,1
1,Physics,347,What industry is one of the biggest user of lasers?,0,The military,-1
1,Physics,350,What industry is one of the biggest user of lasers?,the clothing industry or the medical industry,The military,-1
1,Physics,458,What industry is one of the biggest user of lasers?,commercial ,The military,-1
1,Physics,468,What industry is one of the biggest user of lasers?,"clothing, use lasers to cut fabric, more precise and efficient, also used in metal cutting",The military,-1
1,Statistics,106,Name one potential disadvantage of experiments.,lack of resources,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,117,Name one potential disadvantage of experiments.,they can be unethical,"Unethical, not interested in causality, expensive, or difficult to run",1
1,Statistics,119,Name one potential disadvantage of experiments.,Response bias,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,129,Name one potential disadvantage of experiments.,The sample size compared to actual population size is very small,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,142,Name one potential disadvantage of experiments.,bias,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,148,Name one potential disadvantage of experiments.,Might not get the results expecte,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,166,Name one potential disadvantage of experiments.,They can be biased or unbiased. Opi,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,179,Name one potential disadvantage of experiments.,Harmful effects towards those being expeiremneted on,"Unethical, not interested in causality, expensive, or difficult to run",0
1,Statistics,182,Name one potential disadvantage of experiments.,they can be bias,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,187,Name one potential disadvantage of experiments.,confounding variables,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,197,Name one potential disadvantage of experiments.,outlying factors,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,207,Name one potential disadvantage of experiments.,may not always work,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,209,Name one potential disadvantage of experiments.,Asking people questions that are to close to you. Hvae to ran,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,215,Name one potential disadvantage of experiments.,"expensive, difficult to run","Unethical, not interested in causality, expensive, or difficult to run",1
1,Statistics,235,Name one potential disadvantage of experiments.,They can be unethical,"Unethical, not interested in causality, expensive, or difficult to run",1
1,Statistics,245,Name one potential disadvantage of experiments.,biases,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,248,Name one potential disadvantage of experiments.,You can't naturally observe something because you actively affect the situation.,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,258,Name one potential disadvantage of experiments.,"biased questions, stra","Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,270,Name one potential disadvantage of experiments.,confounding variables make it hard to determine causation,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,287,Name one potential disadvantage of experiments.,costly,"Unethical, not interested in causality, expensive, or difficult to run",1
1,Statistics,291,Name one potential disadvantage of experiments.,they are costly to perform,"Unethical, not interested in causality, expensive, or difficult to run",1
1,Statistics,294,Name one potential disadvantage of experiments.,"Can produce biased information even if everything is done correctly due to pure chance, ","Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,301,Name one potential disadvantage of experiments.,It can be very hard to prove anything from them because of outside interruptors,"Unethical, not interested in causality, expensive, or difficult to run",1
1,Statistics,312,Name one potential disadvantage of experiments.,"They can be unethical, cause harm to people sometimes ","Unethical, not interested in causality, expensive, or difficult to run",1
1,Statistics,324,Name one potential disadvantage of experiments.,biased,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,326,Name one potential disadvantage of experiments.,expensive,"Unethical, not interested in causality, expensive, or difficult to run",1
1,Statistics,334,Name one potential disadvantage of experiments.,there could be a cofounding variable that is not consi,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,345,Name one potential disadvantage of experiments.,can cause harm,"Unethical, not interested in causality, expensive, or difficult to run",1
1,Statistics,351,Name one potential disadvantage of experiments.,not getting all population,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,376,Name one potential disadvantage of experiments.,they are misleading sometimes or aret,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,403,Name one potential disadvantage of experiments.,can be unethical,"Unethical, not interested in causality, expensive, or difficult to run",1
1,Statistics,404,Name one potential disadvantage of experiments.,Confounding variables,"Unethical, not interested in causality, expensive, or difficult to run",-1
1,Statistics,106,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling,Simple random sampling,1
1,Statistics,117,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling,Simple random sampling,1
1,Statistics,119,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling,Simple random sampling,1
1,Statistics,129,What sampling method ensures that every member of the sample has an equal chance of being picked?,"I forgot the method name, but it was the one that showed the blue and green characters with 4 b",Simple random sampling,-1
1,Statistics,142,What sampling method ensures that every member of the sample has an equal chance of being picked?,Random sample,Simple random sampling,1
1,Statistics,148,What sampling method ensures that every member of the sample has an equal chance of being picked?,Population s,Simple random sampling,-1
1,Statistics,166,What sampling method ensures that every member of the sample has an equal chance of being picked?,collective ,Simple random sampling,-1
1,Statistics,179,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling,Simple random sampling,1
1,Statistics,182,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling ,Simple random sampling,1
1,Statistics,187,What sampling method ensures that every member of the sample has an equal chance of being picked?,randomized sampling,Simple random sampling,1
1,Statistics,197,What sampling method ensures that every member of the sample has an equal chance of being picked?,equal sampling,Simple random sampling,-1
1,Statistics,207,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sample,Simple random sampling,1
1,Statistics,209,What sampling method ensures that every member of the sample has an equal chance of being picked?,sample sizing,Simple random sampling,-1
1,Statistics,215,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling lets everyone have an equal chance of being picked.,Simple random sampling,1
1,Statistics,235,What sampling method ensures that every member of the sample has an equal chance of being picked?,population sampling,Simple random sampling,-1
1,Statistics,245,What sampling method ensures that every member of the sample has an equal chance of being picked?,rando,Simple random sampling,0
1,Statistics,248,What sampling method ensures that every member of the sample has an equal chance of being picked?,random population sampling,Simple random sampling,1
1,Statistics,258,What sampling method ensures that every member of the sample has an equal chance of being picked?,randomization,Simple random sampling,1
1,Statistics,270,What sampling method ensures that every member of the sample has an equal chance of being picked?,simple random sampling,Simple random sampling,1
1,Statistics,287,What sampling method ensures that every member of the sample has an equal chance of being picked?,randomized sampling,Simple random sampling,1
1,Statistics,291,What sampling method ensures that every member of the sample has an equal chance of being picked?,Random sampling,Simple random sampling,1
1,Statistics,294,What sampling method ensures that every member of the sample has an equal chance of being picked?,Simple random sample,Simple random sampling,1
1,Statistics,301,What sampling method ensures that every member of the sample has an equal chance of being picked?,stratified sampli,Simple random sampling,-1
1,Statistics,312,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling ,Simple random sampling,1
1,Statistics,324,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling,Simple random sampling,1
1,Statistics,326,What sampling method ensures that every member of the sample has an equal chance of being picked?,simple random,Simple random sampling,1
1,Statistics,334,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling ,Simple random sampling,1
1,Statistics,345,What sampling method ensures that every member of the sample has an equal chance of being picked?,simple random sampling (SRS),Simple random sampling,1
1,Statistics,351,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling,Simple random sampling,1
1,Statistics,376,What sampling method ensures that every member of the sample has an equal chance of being picked?,responsive ,Simple random sampling,-1
